time_s,y_mm
307.733334,143.535207
307.741667,143.549272
307.750000,143.580104
307.758334,143.590724
307.766667,143.598840
307.775000,143.609679
307.783334,143.632686
307.791667,143.635672
307.800000,143.650882
307.808334,143.666100
307.816667,143.667506
307.825000,143.662600
307.833334,143.668863
307.841667,143.669205
307.850000,143.674860
307.858334,143.687012
307.866667,143.687616
307.875000,143.694951
307.883334,143.679949
307.891667,143.676175
307.900000,143.691472
307.908334,143.689916
307.916667,143.696835
307.925000,143.696348
307.933334,143.697371
307.941667,143.699676
307.950000,143.694031
307.958334,143.689592
307.966667,143.687130
307.975000,143.691554
307.983334,143.690861
307.991667,143.700745
308.000000,143.699277
308.008334,143.703179
308.016667,143.687968
308.025000,143.688942
308.033334,143.673322
308.041667,143.679481
308.050000,143.676175
308.058334,143.677707
308.066667,143.681234
308.075000,143.676197
308.083334,143.675321
308.091667,143.660099
308.100000,143.659433
308.108334,143.663287
308.116667,143.658835
308.125000,143.663539
308.133334,143.656014
308.141667,143.644898
308.150000,143.647716
308.158334,143.641700
308.166667,143.645782
308.175000,143.647780
308.183334,143.642840
308.191667,143.653339
308.200000,143.643679
308.208334,143.635206
308.216667,143.636798
308.225000,143.642395
308.233334,143.645621
308.241667,143.629371
308.250000,143.620739
308.258334,143.614624
308.266667,143.620326
308.275000,143.620198
308.283334,143.610904
308.291667,143.601123
308.300000,143.583878
308.308334,143.570466
308.316667,143.557570
308.325000,143.541917
308.333334,143.537979
308.341667,143.520878
308.350000,143.503377
308.358334,143.489519
308.366667,143.469705
308.375000,143.470659
308.383334,143.469532
308.391667,143.469226
308.400000,143.471495
308.408334,143.453428
308.416667,143.439739
308.425000,143.433258
308.433334,143.431530
308.441667,143.417336
308.450000,143.417829
308.458334,143.413769
308.466667,143.411369
308.475000,143.397709
308.483334,143.379617
308.491667,143.378758
308.500000,143.370155
308.508334,143.355353
308.516667,143.352302
308.525000,143.344869
308.533334,143.337276
308.541667,143.322517
308.550000,143.320313
308.558334,143.296081
308.566667,143.287024
308.575000,143.272179
308.583334,143.266144
308.591667,143.263416
308.600000,143.261399
308.608334,143.249141
308.616667,143.244178
308.625000,143.232766
308.633334,143.212606
308.641667,143.181086
308.650000,143.177882
308.658334,143.167722
308.666667,143.152133
308.675000,143.148937
308.683334,143.125943
308.691667,143.119983
308.700000,143.103584
308.708334,143.099580
308.716667,143.094681
308.725000,143.076914
308.733334,143.084943
308.741667,143.090095
308.750000,143.090765
308.758334,143.099202
308.766667,143.097574
308.775000,143.094850
308.783334,143.079016
308.791667,143.074851
308.800000,143.063860
308.808334,143.074255
308.816667,143.058952
308.825000,143.057682
308.833334,143.038350
308.841667,143.025870
308.850000,143.014618
308.858334,143.011252
308.866667,143.002813
308.875000,142.998390
308.883334,142.998059
308.891667,142.988600
308.900000,142.978057
308.908334,142.959321
308.916667,142.943393
308.925000,142.940556
308.933334,142.933404
308.941667,142.919854
308.950000,142.901258
308.958334,142.887560
308.966667,142.877941
308.975000,142.867198
308.983334,142.853898
308.991667,142.839747
309.000000,142.827465
309.008334,142.824155
309.016667,142.802375
309.025000,142.811480
309.033334,142.783964
309.041667,142.783756
309.050000,142.761894
309.058334,142.761985
309.066667,142.731020
309.075000,142.726700
309.083334,142.720068
309.091667,142.702583
309.100000,142.690626
309.108334,142.689301
309.116667,142.673365
309.125000,142.658469
309.133334,142.642531
309.141667,142.637748
309.150000,142.626627
309.158334,142.621021
309.166667,142.620528
309.175000,142.603206
309.183334,142.598802
309.191667,142.587571
309.200000,142.572210
309.208334,142.562864
309.216667,142.565228
309.225000,142.564038
309.233334,142.564336
309.241667,142.548661
309.250000,142.537258
309.258334,142.536970
309.266667,142.538385
309.275000,142.528336
309.283334,142.518430
309.291667,142.504284
309.300000,142.503609
309.308334,142.506939
309.316667,142.491955
309.325000,142.485848
309.333334,142.482341
309.341667,142.469929
309.350000,142.448348
309.358334,142.416556
309.366667,142.381855
309.375000,142.364834
309.383334,142.338648
309.391667,142.345618
309.400000,142.344120
309.408334,142.337830
309.416667,142.327394
309.425000,142.298666
309.433334,142.292316
309.441667,142.275392
309.450000,142.270763
309.458334,142.274626
309.466667,142.272664
309.475000,142.256002
309.483334,142.259716
309.491667,142.241215
309.500000,142.220624
309.508334,142.223542
309.516667,142.213472
309.525000,142.210188
309.533334,142.189350
309.541667,142.189990
309.550000,142.186741
309.558334,142.182845
309.566667,142.163000
309.575000,142.150179
309.583334,142.127842
309.591667,142.116644
309.600000,142.113989
309.608334,142.112812
309.616667,142.116873
309.625000,142.113646
309.633334,142.098489
309.641667,142.075021
309.650000,142.055878
309.658334,142.047301
309.666667,142.043556
309.675000,142.041986
309.683334,142.043260
309.691667,142.040907
309.700000,142.010069
309.708334,141.990971
309.716667,141.961035
309.725000,141.948652
309.733334,141.955953
309.741667,141.966760
309.750000,141.955422
309.758334,141.948277
309.766667,141.925709
309.775000,141.909982
309.783334,141.900520
309.791667,141.923140
309.800000,141.940997
309.808334,141.948449
309.816667,141.938943
309.825000,141.920212
309.833334,141.900302
309.841667,141.896686
309.850000,141.903077
309.858334,141.908876
309.866667,141.915041
309.875000,141.906684
309.883334,141.896549
309.891667,141.868608
309.900000,141.850148
309.908334,141.844969
309.916667,141.859046
309.925000,141.861939
309.933334,141.866529
309.941667,141.862024
309.950000,141.844990
309.958334,141.822611
309.966667,141.808207
309.975000,141.813801
309.983334,141.818401
309.991667,141.827098
310.000000,141.823317
310.008334,141.798330
310.016667,141.785955
310.025000,141.762320
310.033334,141.747418
310.041667,141.755066
310.050000,141.759614
310.058334,141.761216
310.066667,141.753869
310.075000,141.728191
310.083334,141.719137
310.091667,141.704965
310.100000,141.708846
310.108334,141.705919
310.116667,141.706033
310.125000,141.692497
310.133334,141.681426
310.141667,141.671022
310.150000,141.662688
310.158334,141.656699
310.166667,141.652440
310.175000,141.649577
310.183334,141.648771
310.191667,141.642348
310.200000,141.615745
310.208334,141.620448
310.216667,141.617191
310.225000,141.618810
310.233334,141.612473
310.241667,141.605552
310.250000,141.596606
310.258334,141.595442
310.266667,141.591663
310.275000,141.589274
310.283334,141.590219
310.291667,141.587220
310.300000,141.574184
310.308334,141.571588
310.316667,141.560709
310.325000,141.550341
310.333334,141.564101
310.341667,141.563443
310.350000,141.570813
310.358334,141.575022
310.366667,141.558662
310.375000,141.544823
310.383334,141.535309
310.391667,141.528325
310.400000,141.540348
310.408334,141.536284
310.416667,141.549959
310.425000,141.539405
310.433334,141.531987
310.441667,141.523652
310.450000,141.512596
310.458334,141.509165
310.466667,141.514781
310.475000,141.518560
310.483333,141.517737
310.491667,141.520078
310.500000,141.507813
310.508333,141.495829
310.516667,141.500337
310.525000,141.496546
310.533333,141.494422
310.541667,141.483491
310.550000,141.489554
310.558333,141.480312
310.566667,141.485127
310.575000,141.484755
310.583333,141.484989
310.591667,141.482020
310.600000,141.467925
310.608333,141.457310
310.616667,141.464660
310.625000,141.472096
310.633333,141.463360
310.641667,141.474459
310.650000,141.466879
310.658333,141.451055
310.666667,141.444743
310.675000,141.436021
310.683333,141.445553
310.691667,141.447454
310.700000,141.454411
