time_s,y_mm
2.325000,196.311281
2.333333,196.338147
2.341667,196.385205
2.350000,196.401030
2.358333,196.426980
2.366667,196.437214
2.375000,196.457003
2.383333,196.468060
2.391667,196.503435
2.400000,196.521561
2.408333,196.537170
2.416667,196.549288
2.425000,196.551252
2.433333,196.554911
2.441667,196.573300
2.450000,196.586797
2.458333,196.601118
2.466667,196.622994
2.475000,196.641054
2.483333,196.641629
2.491667,196.646700
2.500000,196.655361
2.508333,196.675532
2.516667,196.674618
2.525000,196.696786
2.533333,196.711787
2.541667,196.728763
2.550000,196.736021
2.558333,196.750653
2.566667,196.759059
2.575000,196.766966
2.583333,196.776677
2.591667,196.798781
2.600000,196.823471
2.608333,196.840464
2.616667,196.857111
2.625000,196.854002
2.633333,196.872428
2.641667,196.892809
2.650000,196.926120
2.658333,196.939629
2.666667,196.968589
2.675000,196.986750
2.683333,197.003623
2.691667,197.017405
2.700000,197.012917
2.708333,197.035377
2.716667,197.050674
2.725000,197.059536
2.733333,197.076363
2.741667,197.087001
2.750000,197.106735
2.758333,197.109875
2.766667,197.117552
2.775000,197.126785
2.783333,197.126221
2.791667,197.147803
2.800000,197.158171
2.808333,197.183780
2.816667,197.203013
2.825000,197.205185
2.833333,197.205080
2.841667,197.193532
2.850000,197.193410
2.858333,197.195975
2.866667,197.190644
2.875000,197.191571
2.883333,197.183787
2.891667,197.178663
2.900000,197.171755
2.908333,197.176051
2.916667,197.168804
2.925000,197.183448
2.933333,197.200131
2.941667,197.214700
2.950000,197.214399
2.958333,197.227948
2.966667,197.218904
2.975000,197.205653
2.983333,197.216990
2.991667,197.218207
3.000000,197.221164
3.008333,197.238080
3.016667,197.253996
3.025000,197.277266
3.033333,197.267593
3.041667,197.262307
3.050000,197.265137
3.058333,197.270762
3.066667,197.294678
3.075000,197.291975
3.083333,197.313961
3.091667,197.312308
3.100000,197.305715
3.108333,197.315833
3.116667,197.330392
3.125000,197.348355
3.133333,197.371835
3.141667,197.389584
3.150000,197.383255
3.158333,197.374069
3.166667,197.360870
3.175000,197.351746
3.183333,197.366209
3.191667,197.376648
3.200000,197.379072
3.208333,197.374830
3.216667,197.372033
3.225000,197.377324
3.233333,197.389236
3.241667,197.406140
3.250000,197.432802
3.258333,197.452209
3.266667,197.469693
3.275000,197.474623
3.283333,197.479845
3.291667,197.477503
3.300000,197.479794
3.308333,197.475118
3.316667,197.492901
3.325000,197.500665
3.333333,197.512879
3.341667,197.520928
3.350000,197.498566
3.358333,197.488476
3.366667,197.464005
3.375000,197.472573
3.383333,197.476744
3.391667,197.501967
3.400000,197.502418
3.408333,197.492581
3.416667,197.471395
3.425000,197.446323
3.433333,197.442376
3.441667,197.449949
3.450000,197.470157
3.458333,197.484285
3.466667,197.477875
3.475000,197.472341
3.483333,197.443929
3.491667,197.433619
3.500000,197.433967
3.508333,197.442974
3.516667,197.460819
3.525000,197.467048
3.533333,197.463333
3.541667,197.461455
3.550000,197.451570
3.558333,197.445038
3.566667,197.445892
3.575000,197.449849
3.583333,197.453215
3.591667,197.456784
3.600000,197.457213
3.608333,197.446813
3.616667,197.429443
3.625000,197.414283
3.633333,197.409826
3.641667,197.402167
3.650000,197.416435
