time_s,y_mm
2.325000,182.321521
2.333333,182.303379
2.341667,182.294749
2.350000,182.299311
2.358333,182.300061
2.366667,182.287998
2.375000,182.268504
2.383333,182.242306
2.391667,182.220303
2.400000,182.217763
2.408333,182.223773
2.416667,182.222026
2.425000,182.218072
2.433333,182.174466
2.441667,182.139233
2.450000,182.113208
2.458333,182.121219
2.466667,182.140540
2.475000,182.146639
2.483333,182.138396
2.491667,182.113018
2.500000,182.078393
2.508333,182.055455
2.516667,182.066149
2.525000,182.099699
2.533333,182.108059
2.541667,182.098690
2.550000,182.064655
2.558333,182.027451
2.566667,182.012706
2.575000,182.004155
2.583333,182.021481
2.591667,182.024387
2.600000,182.023697
2.608333,182.002026
2.616667,181.970681
2.625000,181.942695
2.633333,181.939119
2.641667,181.943198
2.650000,181.966653
2.658333,181.972953
2.666667,181.962674
2.675000,181.912642
2.683333,181.866784
2.691667,181.841383
2.700000,181.832726
2.708333,181.849535
2.716667,181.873296
2.725000,181.861752
2.733333,181.832189
2.741667,181.786692
2.750000,181.759923
2.758333,181.748610
2.766667,181.767514
2.775000,181.785943
2.783333,181.777230
2.791667,181.747942
2.800000,181.701182
2.808333,181.686005
2.816667,181.683175
2.825000,181.704057
2.833333,181.730357
2.841667,181.729221
2.850000,181.715915
2.858333,181.671490
2.866667,181.641813
2.875000,181.630949
2.883333,181.634045
2.891667,181.665619
2.900000,181.671984
2.908333,181.677070
2.916667,181.648612
2.925000,181.620019
2.933333,181.587572
2.941667,181.582041
2.950000,181.579012
2.958333,181.590580
2.966667,181.590758
2.975000,181.580470
2.983333,181.555735
2.991667,181.527166
3.000000,181.518095
3.008333,181.527316
3.016667,181.546794
3.025000,181.561539
3.033333,181.552989
3.041667,181.537316
3.050000,181.523051
3.058333,181.520274
3.066667,181.529924
3.075000,181.542394
3.083333,181.553618
3.091667,181.548782
3.100000,181.535534
3.108333,181.518049
3.116667,181.516229
3.125000,181.521739
3.133333,181.540578
3.141667,181.547094
3.150000,181.566408
3.158333,181.575356
3.166667,181.565435
3.175000,181.542976
3.183333,181.550401
3.191667,181.560933
3.200000,181.583532
3.208333,181.612537
3.216667,181.632239
3.225000,181.629649
3.233333,181.620393
3.241667,181.592248
3.250000,181.615707
3.258333,181.643151
3.266667,181.682353
3.275000,181.709334
3.283333,181.719062
3.291667,181.710093
3.300000,181.714118
3.308333,181.733232
3.316667,181.762772
3.325000,181.807580
3.333333,181.836978
3.341667,181.858832
3.350000,181.864751
3.358333,181.868457
3.366667,181.896791
3.375000,181.923642
3.383333,181.965415
3.391667,181.984044
3.400000,182.001488
3.408333,182.019743
3.416667,182.023056
3.425000,182.040878
3.433333,182.064965
3.441667,182.096817
3.450000,182.123417
3.458333,182.140501
3.466667,182.160848
3.475000,182.177889
3.483333,182.203261
3.491667,182.223239
3.500000,182.265220
3.508333,182.279390
3.516667,182.296922
3.525000,182.314777
3.533333,182.328646
3.541667,182.348363
3.550000,182.362956
3.558333,182.386069
3.566667,182.412279
3.575000,182.416392
3.583333,182.426271
3.591667,182.426397
3.600000,182.431914
3.608333,182.445201
3.616667,182.472790
3.625000,182.512577
3.633333,182.549554
3.641667,182.585919
3.650000,182.607732
3.658333,182.619370
3.666667,182.630817
3.675000,182.652825
3.683333,182.691962
3.691667,182.746034
3.700000,182.798474
3.708333,182.822269
3.716667,182.836911
3.725000,182.838101
3.733333,182.853721
3.741667,182.879430
3.750000,182.930959
3.758333,182.984305
3.766667,183.010408
3.775000,183.027117
3.783333,183.027395
3.791667,183.044767
3.800000,183.067290
3.808333,183.113649
3.816667,183.149448
3.825000,183.197966
3.833333,183.228563
3.841667,183.244107
3.850000,183.256894
3.858333,183.261244
3.866667,183.277598
3.875000,183.309877
3.883333,183.346208
3.891667,183.379479
3.900000,183.406560
3.908333,183.412387
3.916667,183.421765
3.925000,183.434864
3.933333,183.469381
3.941667,183.516839
3.950000,183.555739
3.958333,183.596179
3.966667,183.616476
3.975000,183.624215
3.983333,183.640321
3.991667,183.672735
4.000000,183.716602
4.008333,183.750081
4.016667,183.782127
4.025000,183.793337
4.033333,183.818488
4.041667,183.837769
4.050000,183.869361
4.058333,183.910461
4.066667,183.948188
4.075000,183.984723
4.083333,183.994409
4.091667,184.016161
4.100000,184.045217
4.108333,184.081955
4.116667,184.122048
4.125000,184.173274
4.133333,184.205049
4.141667,184.228483
4.150000,184.242730
4.158333,184.255837
4.166667,184.289386
4.175000,184.339784
4.183333,184.390695
4.191667,184.429404
4.200000,184.438044
4.208333,184.448741
4.216667,184.453512
4.225000,184.483119
4.233333,184.524962
4.241667,184.578773
4.250000,184.614922
4.258333,184.635266
4.266667,184.626960
4.275000,184.633452
4.283333,184.659649
4.291667,184.717597
4.300000,184.762165
4.308333,184.802314
4.316667,184.800425
4.325000,184.808431
4.333333,184.806022
4.341667,184.833774
4.350000,184.859185
4.358333,184.902839
4.366667,184.936576
4.375000,184.930696
4.383333,184.912679
4.391667,184.890988
4.400000,184.890884
4.408333,184.918386
4.416667,184.958498
4.425000,184.997119
4.433333,185.004372
4.441667,185.001929
4.450000,185.000609
4.458333,185.008767
4.466667,185.019077
4.475000,185.064087
4.483333,185.094096
4.491667,185.119631
4.500000,185.146257
4.508333,185.153641
4.516667,185.156399
4.525000,185.179396
4.533333,185.187915
4.541667,185.224475
4.550000,185.234502
4.558333,185.271286
4.566667,185.291429
4.575000,185.315918
4.583333,185.326306
4.591667,185.317841
4.600000,185.327191
4.608333,185.351642
4.616667,185.367444
4.625000,185.399082
4.633333,185.421829
4.641667,185.426851
4.650000,185.433372
4.658333,185.437702
4.666667,185.445560
4.675000,185.469279
4.683333,185.480355
4.691667,185.490158
