time_s,y_mm
239.266666,180.547269
239.275000,180.522593
239.283333,180.510749
239.291666,180.504153
239.300000,180.496806
239.308333,180.497942
239.316666,180.474467
239.325000,180.455340
239.333333,180.420344
239.341666,180.403644
239.350000,180.413322
239.358333,180.406013
239.366666,180.398733
239.375000,180.386431
239.383333,180.372447
239.391666,180.355741
239.400000,180.352093
239.408333,180.344981
239.416666,180.352887
239.425000,180.351679
239.433333,180.344332
239.441666,180.335150
239.450000,180.309007
239.458333,180.288174
239.466666,180.271803
239.475000,180.260998
239.483333,180.252148
239.491666,180.244749
239.500000,180.219975
239.508333,180.209067
239.516666,180.188780
239.525000,180.180210
239.533333,180.178897
239.541666,180.173628
239.550000,180.179177
239.558333,180.163708
239.566666,180.161545
239.575000,180.154753
239.583333,180.141963
239.591666,180.141883
239.600000,180.135137
239.608333,180.129725
239.616666,180.120327
239.625000,180.103173
239.633333,180.087631
239.641666,180.073416
239.650000,180.064560
239.658333,180.056015
239.666666,180.048517
239.675000,180.050622
239.683333,180.035826
239.691666,180.022932
239.700000,180.022844
239.708333,180.017787
239.716666,180.011288
239.725000,180.005022
239.733333,179.988049
239.741666,179.988190
239.750000,179.976196
239.758333,179.958901
239.766666,179.967171
239.775000,179.951305
239.783333,179.944110
239.791666,179.930387
239.800000,179.926573
239.808333,179.922412
239.816666,179.916358
239.825000,179.914147
239.833333,179.892624
239.841666,179.885487
239.850000,179.872657
239.858333,179.874415
239.866666,179.858457
239.875000,179.861057
239.883333,179.850030
239.891666,179.831885
239.900000,179.823037
239.908333,179.815796
239.916666,179.808176
239.925000,179.808080
239.933333,179.800088
239.941666,179.794759
239.950000,179.781040
239.958333,179.772210
239.966666,179.757271
239.975000,179.759604
239.983333,179.745541
239.991666,179.740704
240.000000,179.737615
240.008333,179.731332
240.016666,179.728245
240.025000,179.722446
240.033333,179.718679
240.041666,179.714659
240.050000,179.694520
240.058333,179.674891
240.066666,179.666281
240.075000,179.656336
240.083333,179.662776
240.091666,179.665612
240.100000,179.667982
240.108333,179.665390
240.116666,179.651614
240.125000,179.633105
240.133333,179.617652
240.141666,179.585016
240.150000,179.573161
240.158333,179.559453
240.166666,179.545472
240.175000,179.537676
240.183333,179.526121
240.191666,179.505127
240.200000,179.493244
240.208333,179.476774
240.216666,179.486203
240.225000,179.483361
240.233333,179.496095
240.241666,179.494744
240.250000,179.477622
240.258333,179.467448
240.266666,179.447094
240.275000,179.444207
240.283333,179.442522
240.291666,179.438636
240.300000,179.434201
240.308333,179.426993
240.316666,179.406089
240.325000,179.395491
240.333333,179.406379
240.341666,179.399938
240.350000,179.416967
240.358333,179.413249
240.366666,179.416924
240.375000,179.395451
240.383333,179.407798
240.391666,179.415211
240.400000,179.421816
240.408333,179.429871
240.416666,179.439686
240.425000,179.446036
240.433333,179.455031
240.441666,179.445817
240.450000,179.440353
240.458333,179.443029
240.466666,179.435329
240.475000,179.444602
240.483333,179.441851
240.491666,179.445528
240.500000,179.424029
240.508333,179.412805
240.516666,179.409397
240.525000,179.417235
240.533333,179.426619
240.541666,179.423438
240.550000,179.433729
240.558333,179.425796
240.566666,179.416988
240.575000,179.411658
240.583333,179.419691
240.591666,179.427364
240.600000,179.448868
240.608333,179.448234
240.616666,179.446589
240.625000,179.438551
240.633333,179.428892
240.641666,179.426670
240.650000,179.426153
240.658333,179.445578
240.666666,179.445436
240.675000,179.440075
240.683333,179.429238
240.691666,179.417827
240.700000,179.425793
240.708333,179.426619
240.716666,179.433586
240.725000,179.425457
240.733333,179.432339
240.741666,179.433236
240.750000,179.425666
240.758333,179.429096
240.766666,179.435681
240.775000,179.432885
240.783333,179.434679
240.791666,179.430344
240.800000,179.437951
240.808333,179.440501
240.816666,179.442674
240.825000,179.442210
240.833333,179.450778
240.841666,179.454880
240.850000,179.454281
240.858333,179.447615
240.866666,179.444234
240.875000,179.455789
240.883333,179.466182
240.891666,179.476407
240.900000,179.464503
240.908333,179.479774
240.916666,179.472861
240.925000,179.474219
240.933333,179.469815
240.941666,179.481858
240.950000,179.488437
240.958333,179.502017
240.966666,179.503642
240.975000,179.500997
240.983333,179.498986
240.991666,179.496116
241.000000,179.501049
241.008333,179.516488
241.016666,179.533248
241.025000,179.546061
241.033333,179.561712
241.041666,179.553347
241.050000,179.562719
241.058333,179.567998
241.066666,179.577478
241.075000,179.582284
241.083333,179.584474
241.091666,179.593308
241.100000,179.608707
241.108333,179.615244
241.116666,179.619214
241.125000,179.625531
241.133333,179.639752
241.141666,179.650993
241.150000,179.661947
241.158333,179.666173
241.166666,179.653738
241.175000,179.648551
241.183333,179.637536
241.191666,179.628572
241.200000,179.647221
241.208333,179.649245
241.216666,179.661898
241.225000,179.675885
241.233333,179.675210
241.241666,179.691824
241.250000,179.722845
241.258333,179.734794
241.266666,179.754677
241.275000,179.776887
241.283333,179.787326
241.291666,179.790200
241.300000,179.796400
241.308333,179.811179
241.316666,179.815493
241.325000,179.824656
241.333333,179.843077
241.341666,179.858458
241.350000,179.865584
241.358333,179.873781
241.366666,179.891708
241.375000,179.898651
241.383333,179.923967
241.391666,179.944650
241.400000,179.978427
241.408333,179.985053
241.416666,180.003885
241.425000,180.014491
241.433333,180.039342
241.441666,180.070392
241.450000,180.102101
241.458333,180.130966
241.466666,180.155095
241.475000,180.175512
241.483333,180.178126
241.491666,180.186309
241.500000,180.207817
241.508333,180.236248
241.516666,180.253603
241.525000,180.278960
241.533333,180.290960
241.541666,180.305039
241.550000,180.309601
241.558333,180.333493
241.566666,180.369985
241.575000,180.394817
241.583333,180.435165
241.591666,180.457618
241.600000,180.482216
241.608333,180.506051
241.616666,180.513004
241.625000,180.541691
241.633333,180.573690
241.641666,180.610810
241.650000,180.635600
241.658333,180.643624
241.666666,180.660811
241.675000,180.681501
241.683333,180.697683
241.691666,180.729238
241.700000,180.754134
241.708333,180.777256
241.716666,180.794317
241.725000,180.803947
241.733333,180.822486
241.741666,180.851862
241.750000,180.861191
241.758333,180.887753
241.766666,180.912658
241.775000,180.927433
241.783333,180.946989
241.791666,180.961589
241.800000,180.978507
241.808333,181.004423
241.816666,181.022941
241.825000,181.045484
241.833333,181.048909
241.841666,181.068255
241.850000,181.090853
241.858333,181.117322
241.866666,181.147862
241.875000,181.173425
241.883333,181.183921
241.891666,181.192506
241.900000,181.213961
241.908333,181.232081
241.916666,181.254423
241.925000,181.280879
241.933333,181.307246
241.941666,181.334891
241.950000,181.352572
241.958333,181.356944
241.966666,181.365878
241.975000,181.384790
241.983333,181.412343
241.991666,181.443929
242.000000,181.461400
242.008333,181.476581
242.016666,181.484079
242.025000,181.493522
242.033333,181.518087
242.041666,181.556283
242.050000,181.588064
242.058333,181.616080
242.066666,181.630484
242.075000,181.646445
242.083333,181.662472
242.091666,181.688032
242.100000,181.708578
242.108333,181.729981
242.116666,181.743928
242.125000,181.766441
242.133333,181.770532
242.141666,181.780057
242.150000,181.793583
242.158333,181.801977
242.166666,181.827372
242.175000,181.849186
242.183333,181.842360
242.191666,181.833068
242.200000,181.832926
242.208333,181.829141
242.216666,181.846684
242.225000,181.872084
242.233333,181.896501
242.241666,181.915618
242.250000,181.909561
242.258333,181.923041
242.266666,181.926147
242.275000,181.931049
242.283333,181.951530
242.291666,181.967305
242.300000,181.985328
242.308333,181.991250
242.316666,181.998428
242.325000,181.989946
242.333333,181.997608
242.341666,181.998818
242.350000,182.017667
242.358333,182.026221
242.366666,182.033857
242.375000,182.037175
242.383333,182.036797
242.391666,182.055800
242.400000,182.056378
242.408333,182.072910
242.416666,182.076177
242.425000,182.084695
242.433333,182.077786
242.441666,182.090865
242.450000,182.116453
242.458333,182.130032
242.466666,182.155541
242.475000,182.163393
242.483333,182.164710
242.491666,182.166823
242.500000,182.172336
242.508333,182.163561
242.516666,182.188430
242.525000,182.194036
242.533333,182.200782
242.541666,182.210528
242.550000,182.214367
242.558333,182.215919
242.566666,182.218843
242.575000,182.212192
242.583333,182.236344
242.591666,182.249139
242.600000,182.274074
242.608333,182.276856
242.616666,182.280870
242.625000,182.283910
242.633333,182.284215
242.641666,182.291204
242.650000,182.295836
242.658333,182.315075
242.666666,182.331389
242.675000,182.337009
242.683333,182.324924
242.691666,182.309205
242.700000,182.301310
242.708333,182.305110
242.716666,182.312791
242.725000,182.323345
242.733333,182.323378
242.741666,182.308822
242.750000,182.287207
242.758333,182.277264
242.766666,182.282966
242.775000,182.286092
242.783333,182.293757
242.791666,182.289293
242.800000,182.272771
242.808333,182.250546
242.816666,182.238501
242.825000,182.241674
242.833333,182.231468
242.841666,182.241412
242.850000,182.227797
242.858333,182.212604
242.866666,182.192111
242.875000,182.172246
242.883333,182.163230
242.891666,182.168115
242.900000,182.157079
242.908333,182.149400
242.916666,182.139475
242.925000,182.116897
242.933333,182.092065
242.941666,182.085495
242.950000,182.069095
242.958333,182.060442
242.966666,182.060927
242.975000,182.046439
